
BAÞ,ÝÞARET,ORTA,YÜZÜK,SERÇE,X,Y
2702,000,3241,000,2679,000,3851,000,2633,000,2865,000,3035,000
BAÞ,ÝÞARET,ORTA,YÜZÜK,SERÇE,X,Y
2841,000,2081,000,2582,000,3525,000,2817,000,2886,000,3024,000
2821,000,2076,000,2581,000,3606,000,2868,000,2858,000,3026,000
2829,000,2101,000,2581,000,3606,000,2878,000,2855,000,3035,000
2843,000,2086,000,2565,000,3606,000,2889,000,2832,000,3015,000
2725,000,2117,000,2579,000,3443,000,2880,000,2869,000,3063,000
2854,000,2126,000,2574,000,3443,000,2881,000,2851,000,3008,000
2816,000,2086,000,2589,000,3443,000,2877,000,2864,000,3035,000
2889,000,2081,000,2595,000,3443,000,2884,000,2819,000,3038,000
2831,000,2074,000,2595,000,3443,000,2884,000,2807,000,3026,000
2905,000,2085,000,2595,000,3443,000,2889,000,2591,000,3055,000
3094,000,2092,000,2885,000,4095,000,2856,000,2859,000,3010,000
2882,000,2088,000,2581,000,3443,000,2877,000,2857,000,3039,000
2847,000,2082,000,2196,000,3596,000,2875,000,2864,000,3033,000
2897,000,2069,000,2153,000,3525,000,2875,000,2861,000,3015,000
2905,000,2085,000,3588,000,3525,000,2903,000,2897,000,3023,000
2905,000,2097,000,2579,000,3443,000,2878,000,2861,000,3031,000
2836,000,2092,000,2582,000,3443,000,2587,000,2941,000,3049,000
2871,000,2091,000,2586,000,3891,000,2877,000,2736,000,3026,000
2844,000,2214,000,2552,000,3443,000,2903,000,2877,000,3038,000
2383,000,2081,000,2572,000,3647,000,2880,000,2794,000,3024,000
2843,000,2187,000,2559,000,3606,000,2874,000,2864,000,3033,000
2240,000,2085,000,2605,000,3626,000,2883,000,2930,000,2955,000
2847,000,2086,000,3382,000,3565,000,2881,000,2867,000,3045,000
2844,000,2101,000,2555,000,3606,000,3002,000,2861,000,3040,000
2801,000,2077,000,2576,000,3525,000,2895,000,2858,000,2974,000
2841,000,2116,000,2588,000,3769,000,2877,000,2867,000,3041,000
2843,000,2112,000,2599,000,3769,000,2878,000,2859,000,3038,000
2838,000,2076,000,2574,000,3606,000,2878,000,2853,000,3038,000
2877,000,2085,000,1537,000,3769,000,2881,000,2862,000,3045,000
2851,000,2269,000,2591,000,3443,000,2889,000,3376,000,3040,000
2201,000,2074,000,2576,000,3443,000,2878,000,2862,000,3033,000
2811,000,2091,000,2574,000,3525,000,2857,000,2860,000,3030,000
2834,000,2226,000,3031,000,3606,000,2909,000,2855,000,3639,000
2935,000,2041,000,2637,000,3769,000,2875,000,2870,000,3034,000
4095,000,2085,000,2572,000,3647,000,2874,000,2863,000,3031,000
2824,000,2077,000,2575,000,3036,000,2878,000,2819,000,3056,000
2852,000,1915,000,2575,000,3443,000,2878,000,2862,000,3046,000
2838,000,2080,000,2584,000,3606,000,2910,000,2864,000,3037,000
2824,000,2082,000,2802,000,3688,000,2889,000,2869,000,3038,000
2854,000,2167,000,2541,000,3728,000,2872,000,2854,000,3039,000
2847,000,2090,000,2576,000,3443,000,2903,000,2862,000,2998,000
2852,000,2088,000,2605,000,3769,000,2895,000,2851,000,3013,000
2841,000,2083,000,2581,000,3606,000,2884,000,2864,000,2997,000
4095,000,2077,000,2575,000,3443,000,2883,000,2870,000,3000,000
2849,000,1988,000,2579,000,3280,000,2881,000,2862,000,2971,000
2841,000,2066,000,2578,000,3688,000,2878,000,2858,000,3031,000
3168,000,2015,000,2582,000,3769,000,2884,000,2861,000,3029,000
2828,000,2081,000,2595,000,3443,000,2886,000,2877,000,3028,000
2950,000,2096,000,2571,000,2791,000,2903,000,2864,000,3034,000
2851,000,2071,000,2549,000,3443,000,2854,000,2865,000,3035,000
2730,000,2064,000,2601,000,3606,000,2875,000,2855,000,3043,000
2808,000,2074,000,2571,000,3769,000,2880,000,2864,000,3041,000
2841,000,2082,000,2608,000,3596,000,2883,000,2866,000,3043,000
2816,000,2076,000,2574,000,3443,000,2894,000,2853,000,2960,000
2849,000,2101,000,2330,000,3525,000,2883,000,2861,000,3038,000
2881,000,2088,000,2622,000,3443,000,2895,000,2925,000,3038,000
2866,000,2086,000,2582,000,3769,000,2906,000,2841,000,2576,000
2844,000,2077,000,2621,000,3443,000,2881,000,2869,000,3028,000
2852,000,2082,000,2582,000,3647,000,2881,000,2816,000,3037,000
2847,000,2082,000,2575,000,3443,000,2898,000,2995,000,3023,000
2846,000,2078,000,2569,000,3606,000,2881,000,2851,000,3024,000
2846,000,2082,000,2575,000,3586,000,2877,000,2874,000,3044,000
2983,000,2082,000,2585,000,3362,000,2830,000,2871,000,3035,000
2785,000,2128,000,2579,000,3443,000,2950,000,2858,000,3025,000
2852,000,2082,000,2575,000,3606,000,2878,000,2481,000,3039,000
2907,000,2082,000,2581,000,3606,000,2903,000,2878,000,3027,000
1840,000,2093,000,2581,000,3443,000,2880,000,2863,000,3659,000
2857,000,2071,000,2582,000,3443,000,2883,000,2870,000,3040,000
2838,000,2087,000,2588,000,3443,000,2901,000,2834,000,3049,000
2847,000,2102,000,2286,000,3443,000,2924,000,2889,000,3029,000
2791,000,2076,000,3412,000,3525,000,2881,000,2862,000,3217,000
2852,000,2056,000,2556,000,3596,000,2903,000,2847,000,3045,000
2826,000,2071,000,2575,000,3606,000,2910,000,2851,000,3053,000
2861,000,2068,000,2576,000,3443,000,2881,000,2863,000,3054,000
2857,000,2085,000,2614,000,3565,000,2723,000,2851,000,3042,000
2838,000,2081,000,2572,000,3647,000,2878,000,2864,000,3028,000
2882,000,2081,000,2572,000,3606,000,2880,000,2853,000,3031,000
2864,000,2086,000,2597,000,3606,000,2888,000,2800,000,3058,000
2563,000,2083,000,2571,000,3606,000,2897,000,2848,000,3025,000
2851,000,2086,000,2581,000,3565,000,2878,000,2849,000,3047,000
2846,000,2077,000,2581,000,2750,000,2903,000,2832,000,3008,000
2704,000,2081,000,2582,000,3647,000,2891,000,2864,000,3034,000
2814,000,2039,000,2588,000,3525,000,2875,000,2861,000,3027,000
2834,000,2076,000,2687,000,3606,000,2880,000,2870,000,3030,000
2864,000,2032,000,2599,000,3443,000,2859,000,2640,000,3139,000
2826,000,2074,000,2582,000,3647,000,2886,000,2889,000,3027,000
2852,000,2146,000,2578,000,3647,000,2888,000,2866,000,3030,000
2872,000,2077,000,2599,000,3728,000,2878,000,2887,000,3035,000
2765,000,2160,000,2597,000,3443,000,2880,000,2862,000,3047,000
2841,000,2082,000,2581,000,3525,000,2889,000,2800,000,3051,000
2905,000,2085,000,2581,000,3688,000,2854,000,2047,000,3024,000
2909,000,2260,000,2502,000,3606,000,2886,000,2866,000,3056,000
2844,000,2077,000,2584,000,3606,000,2883,000,2864,000,3037,000
2771,000,2088,000,1949,000,3688,000,2874,000,2864,000,3034,000
2844,000,2083,000,2581,000,3443,000,2881,000,2716,000,3046,000
2847,000,2090,000,2585,000,3606,000,3098,000,2866,000,3051,000
2818,000,2081,000,2579,000,3443,000,2892,000,2874,000,3322,000
2694,000,2081,000,2574,000,3545,000,2889,000,2864,000,3035,000
2818,000,2082,000,2462,000,3443,000,2894,000,2783,000,2992,000
2838,000,2076,000,2579,000,3545,000,2889,000,2794,000,2987,000
2829,000,2085,000,2581,000,3525,000,2813,000,2768,000,3266,000
2844,000,2112,000,2588,000,3443,000,2898,000,2849,000,3030,000
BAÞ,ÝÞARET,ORTA,YÜZÜK,SERÇE,X,Y
2869,000,2200,000,2576,000,3606,000,2877,000,2881,000,3056,000
2851,000,2127,000,2595,000,3606,000,2903,000,2869,000,3034,000
2851,000,2101,000,2582,000,4095,000,2871,000,2880,000,3024,000
2826,000,2092,000,2578,000,3565,000,2883,000,2864,000,3034,000
2854,000,2081,000,2622,000,2791,000,2878,000,2863,000,3089,000
2834,000,2105,000,2579,000,3606,000,2874,000,2803,000,3026,000
2823,000,2146,000,2571,000,3647,000,2881,000,2862,000,3036,000
2843,000,2092,000,2589,000,3443,000,2869,000,2859,000,3035,000
2851,000,2088,000,2581,000,3443,000,2878,000,2855,000,3061,000
2847,000,2082,000,2576,000,3586,000,2883,000,2943,000,3088,000
2910,000,2081,000,2503,000,3443,000,2878,000,2863,000,2885,000
2851,000,2081,000,2568,000,3402,000,2878,000,2864,000,3030,000
2836,000,2097,000,2575,000,3606,000,2894,000,2881,000,2981,000
2852,000,2088,000,2575,000,3443,000,2878,000,2866,000,3057,000
2905,000,2088,000,2551,000,3443,000,2892,000,2853,000,3061,000
2854,000,2062,000,2568,000,4095,000,2883,000,2854,000,3059,000
2874,000,2071,000,2578,000,3606,000,2891,000,2864,000,3075,000
2814,000,2082,000,2588,000,4095,000,2920,000,2857,000,3010,000
2811,000,2095,000,2575,000,3606,000,2883,000,2855,000,3035,000
2862,000,2085,000,2499,000,4095,000,2880,000,2864,000,2663,000
2804,000,2081,000,2602,000,3769,000,2920,000,2857,000,3037,000
3329,000,2083,000,2576,000,3565,000,2889,000,2870,000,3027,000
2844,000,2077,000,2572,000,3443,000,2880,000,2863,000,3038,000
2864,000,2082,000,2543,000,3769,000,2819,000,2859,000,3044,000
2846,000,2088,000,2576,000,3443,000,2883,000,2864,000,3127,000
2834,000,2071,000,2988,000,3606,000,2878,000,2883,000,3029,000
2824,000,2077,000,3207,000,3606,000,2537,000,2868,000,3031,000
2517,000,2088,000,2576,000,3443,000,2900,000,2855,000,3027,000
3327,000,2081,000,2281,000,3443,000,2883,000,2864,000,3030,000
4017,000,2068,000,2582,000,3606,000,2895,000,2853,000,3031,000
2801,000,2111,000,2578,000,3443,000,2878,000,2866,000,3024,000
2902,000,2076,000,2574,000,2750,000,2895,000,2875,000,3057,000
2849,000,2093,000,1289,000,3688,000,2888,000,2864,000,3038,000
2856,000,2087,000,2549,000,3606,000,2880,000,2858,000,3017,000
2851,000,2082,000,2595,000,3443,000,2886,000,2864,000,3024,000
2838,000,2076,000,2574,000,3443,000,2883,000,2863,000,3035,000
2808,000,2076,000,1899,000,2995,000,2878,000,2862,000,3042,000
2852,000,2197,000,2582,000,3769,000,2913,000,2875,000,3057,000
2849,000,2102,000,2585,000,3606,000,2889,000,2852,000,3033,000
2829,000,2085,000,2581,000,3443,000,2895,000,2849,000,3041,000
2847,000,2088,000,2581,000,3443,000,2901,000,2863,000,2979,000
2847,000,2115,000,2579,000,3586,000,2999,000,2873,000,3040,000
3470,000,2077,000,2574,000,3443,000,2907,000,2857,000,3127,000
2852,000,2083,000,2576,000,3606,000,2903,000,2854,000,3044,000
2852,000,2080,000,2575,000,3565,000,2894,000,2863,000,3028,000
2427,000,2086,000,2578,000,3443,000,2889,000,2864,000,3013,000
2824,000,2073,000,2594,000,4095,000,2888,000,2861,000,3027,000
2851,000,2087,000,2582,000,3606,000,2871,000,2869,000,3030,000
2763,000,2087,000,2594,000,3606,000,2851,000,2865,000,2839,000
2849,000,2051,000,2539,000,3606,000,2756,000,2863,000,3038,000
2942,000,2093,000,2578,000,3443,000,2947,000,2831,000,3023,000
1952,000,2088,000,2579,000,3565,000,2894,000,3015,000,3027,000
2841,000,2092,000,2585,000,3525,000,2697,000,2844,000,3015,000
BAÞ,ÝÞARET,ORTA,YÜZÜK,SERÇE,X,Y
2862,000,2069,000,2588,000,3606,000,2904,000,2484,000,3045,000
3144,000,1294,000,1864,000,2587,000,2377,000,2865,000,3030,000
2239,000,1146,000,1747,000,2356,000,2226,000,2878,000,3051,000
2169,000,1037,000,1583,000,1607,000,2089,000,2866,000,3040,000
2111,000,727,000,1384,000,1616,000,1784,000,2798,000,3029,000
2027,000,722,000,1295,000,1476,000,1608,000,2871,000,3039,000
2058,000,616,000,1147,000,1387,000,1523,000,2873,000,3498,000
2002,000,655,000,1279,000,1407,000,1522,000,2894,000,3024,000
2050,000,699,000,1287,000,1389,000,1512,000,2865,000,2667,000
2030,000,645,000,1299,000,1407,000,1488,000,2871,000,3494,000
1967,000,691,000,1309,000,420,000,1363,000,2863,000,3035,000
1896,000,686,000,1309,000,1337,000,1302,000,2047,000,3039,000
1835,000,676,000,2121,000,1327,000,1317,000,2804,000,3056,000
2119,000,663,000,1233,000,1304,000,1244,000,2886,000,3024,000
1545,000,556,000,1140,000,1247,000,1229,000,2848,000,3024,000
1415,000,454,000,1194,000,1226,000,1169,000,2788,000,2942,000
1074,000,415,000,1209,000,1201,000,1165,000,2859,000,3029,000
697,000,419,000,1216,000,1252,000,1150,000,2820,000,2985,000
1294,000,434,000,1227,000,1467,000,1172,000,2861,000,3033,000
1307,000,448,000,1244,000,1271,000,1177,000,2857,000,3091,000
